Technique,Runs,Total Runs,Run Time (ms)
NakedSingle,31,9,0.0002
NakedSingle,33,9,0.0002
NakedSingle,37,9,0.0001
NakedSingle,40,9,0.0002
NakedSingle,41,9,0.0002
NakedSingle,43,9,0.0002
NakedSingle,44,9,0.0001
NakedSingle,51,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,67,51,0.0003
NakedSingle,70,58,0.0003
NakedSingle,64,37,0.0003
NakedSingle,72,54,0.0004
NakedSingle,66,39,0.0003
NakedSingle,69,39,0.0003
NakedSingle,60,19,0.0002
NakedSingle,57,9,0.0002
NakedSingle,63,22,0.0003
NakedSingle,59,9,0.0002
NakedSingle,62,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,73,9,0.0002
NakedSingle,75,9,0.0002
NakedSingle,77,9,0.0002
NakedSingle,79,9,0.0003
NakedSingle,80,9,0.0003
NakedSingle,81,9,0.0002
NakedSingle,5,14,0.0002
NakedSingle,2,9,0.0001
NakedSingle,7,9,0.0001
NakedSingle,10,9,0.0001
NakedSingle,18,9,0.0001
NakedSingle,25,27,0.0003
NakedSingle,51,92,0.001
NakedSingle,33,48,0.0004
NakedSingle,30,36,0.0002
NakedSingle,21,18,0.0001
NakedSingle,20,9,0.0001
NakedSingle,29,9,0.0002
NakedSingle,31,9,0.0002
NakedSingle,36,9,0.0001
NakedSingle,37,9,0.0001
NakedSingle,40,9,0.0001
NakedSingle,41,9,0.0002
NakedSingle,43,9,0.0002
NakedSingle,44,9,0.0001
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,67,51,0.0004
NakedSingle,70,58,0.0004
NakedSingle,64,37,0.0003
NakedSingle,72,54,0.0004
NakedSingle,66,39,0.0003
NakedSingle,69,39,0.0003
NakedSingle,60,19,0.0002
NakedSingle,57,9,0.0002
NakedSingle,63,22,0.0003
NakedSingle,59,9,0.0002
NakedSingle,62,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,73,9,0.0003
NakedSingle,75,9,0.0002
NakedSingle,77,9,0.0002
NakedSingle,79,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,5,14,0.0002
NakedSingle,2,9,0.0001
NakedSingle,7,9,0.0001
NakedSingle,10,9,0.0002
NakedSingle,18,9,0.0001
NakedSingle,25,27,0.0002
NakedSingle,51,98,0.0008
NakedSingle,33,48,0.0003
NakedSingle,30,36,0.0003
NakedSingle,21,18,0.0002
NakedSingle,20,9,0.0001
NakedSingle,29,9,0.0001
NakedSingle,31,9,0.0002
NakedSingle,36,17,0.0003
NakedSingle,34,9,0.0002
NakedSingle,37,9,0.0002
NakedSingle,40,9,0.0001
NakedSingle,41,9,0.0002
NakedSingle,43,9,0.0001
NakedSingle,44,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,67,51,0.0004
NakedSingle,70,58,0.0004
NakedSingle,64,37,0.0003
NakedSingle,72,54,0.0003
NakedSingle,66,39,0.0003
NakedSingle,69,39,0.0003
NakedSingle,60,19,0.0003
NakedSingle,57,9,0.0002
NakedSingle,63,22,0.0003
NakedSingle,59,9,0.0002
NakedSingle,62,9,0.0002
NakedSingle,71,9,0.0003
NakedSingle,73,9,0.0003
NakedSingle,75,9,0.0003
NakedSingle,77,9,0.0002
NakedSingle,79,9,0.0003
NakedSingle,80,9,0.0003
NakedSingle,81,9,0.0002
NakedSingle,5,14,0.0002
NakedSingle,2,9,0.0001
NakedSingle,7,9,0.0001
NakedSingle,10,9,0.0001
NakedSingle,18,9,0.0001
NakedSingle,23,27,0.0002
NakedSingle,25,27,0.0003
NakedSingle,51,98,0.0007
NakedSingle,33,48,0.0003
NakedSingle,30,36,0.0003
NakedSingle,21,18,0.0002
NakedSingle,20,9,0.0001
NakedSingle,29,9,0.0001
NakedSingle,31,9,0.0001
NakedSingle,36,17,0.0003
NakedSingle,34,9,0.0002
NakedSingle,37,9,0.0002
NakedSingle,40,9,0.0002
NakedSingle,41,9,0.0002
NakedSingle,43,9,0.0002
NakedSingle,44,9,0.0001
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,67,51,0.0004
NakedSingle,70,58,0.0004
NakedSingle,64,37,0.0003
NakedSingle,72,54,0.0004
NakedSingle,66,39,0.0003
NakedSingle,69,39,0.0003
NakedSingle,60,19,0.0002
NakedSingle,57,9,0.0003
NakedSingle,63,22,0.0003
NakedSingle,59,9,0.0002
NakedSingle,62,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,73,9,0.0002
NakedSingle,75,9,0.0003
NakedSingle,77,9,0.0002
NakedSingle,79,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0003
NakedSingle,5,14,0.0001
NakedSingle,2,9,0.0001
NakedSingle,7,9,0.0001
NakedSingle,10,9,0.0001
NakedSingle,18,9,0.0001
NakedSingle,23,27,0.0002
NakedSingle,25,27,0.0002
NakedSingle,48,98,0.0006
NakedSingle,51,98,0.0005
NakedSingle,33,48,0.0002
NakedSingle,30,36,0.0003
NakedSingle,21,18,0.0002
NakedSingle,20,9,0.0002
NakedSingle,29,9,0.0001
NakedSingle,31,9,0.0001
NakedSingle,36,17,0.0002
NakedSingle,34,9,0.0001
NakedSingle,37,9,0.0001
NakedSingle,40,9,0.0002
NakedSingle,41,9,0.0002
NakedSingle,43,9,0.0002
NakedSingle,44,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,67,51,0.0004
NakedSingle,70,58,0.0004
NakedSingle,64,37,0.0003
NakedSingle,72,54,0.0003
NakedSingle,66,39,0.0004
NakedSingle,69,39,0.0003
NakedSingle,60,19,0.0002
NakedSingle,57,9,0.0002
NakedSingle,63,22,0.0003
NakedSingle,59,9,0.0002
NakedSingle,62,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,73,9,0.0002
NakedSingle,75,9,0.0003
NakedSingle,77,9,0.0002
NakedSingle,79,9,0.0002
NakedSingle,80,9,0.0003
NakedSingle,81,9,0.0003
NakedSingle,23,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,23,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,71,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,23,9,0.0002
NakedSingle,60,9,0.0003
NakedSingle,71,9,0.0003
NakedSingle,1,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,43,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,4,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,43,9,0.0001
NakedSingle,60,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,1,9,0
NakedSingle,4,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,43,9,0.0002
NakedSingle,54,9,0.0001
NakedSingle,60,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,4,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,32,9,0.0001
NakedSingle,43,9,0.0001
NakedSingle,54,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,4,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,32,9,0.0001
NakedSingle,43,9,0.0001
NakedSingle,54,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,81,9,0.0003
NakedSingle,1,9,0.0001
NakedSingle,4,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,32,9,0.0002
NakedSingle,43,9,0.0001
NakedSingle,54,9,0.0002
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,1,9,0
NakedSingle,4,9,0.0001
NakedSingle,23,9,0.0002
NakedSingle,32,9,0.0001
NakedSingle,43,9,0.0002
NakedSingle,54,9,0.0001
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,81,9,0.0003
NakedSingle,1,9,0
NakedSingle,4,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,26,9,0.0001
NakedSingle,32,9,0.0001
NakedSingle,43,9,0.0002
NakedSingle,54,9,0.0001
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,81,9,0.0003
NakedSingle,1,9,0
NakedSingle,4,9,0.0001
NakedSingle,14,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,26,9,0.0002
NakedSingle,32,9,0.0001
NakedSingle,43,9,0.0002
NakedSingle,54,9,0.0001
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0001
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,81,9,0.0003
NakedSingle,1,9,0.0001
NakedSingle,4,9,0
NakedSingle,14,9,0.0001
NakedSingle,16,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,26,9,0.0002
NakedSingle,32,9,0.0001
NakedSingle,43,9,0.0001
NakedSingle,54,9,0.0001
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,4,9,0.0001
NakedSingle,14,9,0.0001
NakedSingle,16,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,26,9,0.0001
NakedSingle,32,9,0.0001
NakedSingle,35,9,0.0001
NakedSingle,43,9,0.0001
NakedSingle,54,9,0.0001
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,81,9,0.0003
NakedSingle,1,9,0.0001
NakedSingle,4,9,0
NakedSingle,13,9,0.0001
NakedSingle,14,9,0.0001
NakedSingle,16,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,26,9,0.0001
NakedSingle,32,9,0.0001
NakedSingle,35,9,0.0001
NakedSingle,43,9,0.0001
NakedSingle,54,9,0.0002
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,1,9,0
NakedSingle,4,9,0
NakedSingle,13,9,0.0001
NakedSingle,14,9,0.0001
NakedSingle,16,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,26,9,0.0001
NakedSingle,32,9,0.0002
NakedSingle,35,9,0.0001
NakedSingle,43,9,0.0001
NakedSingle,54,9,0.0002
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,4,9,0
NakedSingle,13,9,0.0002
NakedSingle,14,9,0.0001
NakedSingle,16,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,26,9,0.0001
NakedSingle,32,9,0.0002
NakedSingle,35,9,0.0001
NakedSingle,43,9,0.0001
NakedSingle,54,9,0.0001
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,61,9,0.0001
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,81,9,0.0003
NakedSingle,1,9,0.0001
NakedSingle,4,9,0.0001
NakedSingle,8,9,0.0001
NakedSingle,13,9,0.0001
NakedSingle,14,9,0.0001
NakedSingle,16,9,0.0001
NakedSingle,23,9,0.0002
NakedSingle,26,9,0.0001
NakedSingle,32,9,0.0001
NakedSingle,35,9,0.0001
NakedSingle,43,9,0.0001
NakedSingle,54,9,0.0002
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,68,9,0.0003
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0003
NakedSingle,81,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,4,9,0.0001
NakedSingle,8,9,0.0001
NakedSingle,13,9,0.0002
NakedSingle,14,9,0
NakedSingle,16,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,26,9,0.0001
NakedSingle,32,9,0.0002
NakedSingle,35,9,0.0001
NakedSingle,37,9,0.0001
NakedSingle,43,9,0.0001
NakedSingle,54,9,0.0002
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0001
NakedSingle,61,9,0.0001
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,4,9,0.0001
NakedSingle,8,9,0.0001
NakedSingle,13,9,0.0001
NakedSingle,14,9,0.0001
NakedSingle,16,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,26,9,0.0001
NakedSingle,32,9,0.0001
NakedSingle,35,9,0.0001
NakedSingle,37,9,0.0002
NakedSingle,39,9,0.0001
NakedSingle,43,9,0.0001
NakedSingle,54,9,0.0001
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0001
NakedSingle,61,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,4,9,0
NakedSingle,8,9,0
NakedSingle,13,9,0.0001
NakedSingle,14,9,0.0001
NakedSingle,16,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,26,9,0.0001
NakedSingle,32,9,0.0001
NakedSingle,35,9,0.0001
NakedSingle,37,9,0.0001
NakedSingle,39,9,0.0002
NakedSingle,43,9,0.0001
NakedSingle,54,9,0.0002
NakedSingle,57,9,0.0002
NakedSingle,59,9,0.0001
NakedSingle,60,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,81,9,0.0003
NakedSingle,1,9,0.0001
NakedSingle,4,9,0.0001
NakedSingle,8,9,0.0001
NakedSingle,13,9,0.0001
NakedSingle,14,9,0.0001
NakedSingle,16,9,0.0001
NakedSingle,23,9,0.0001
NakedSingle,26,9,0.0001
NakedSingle,35,11,0.0002
NakedSingle,32,9,0.0001
NakedSingle,37,9,0.0002
NakedSingle,39,9,0.0001
NakedSingle,43,9,0.0001
NakedSingle,51,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,57,9,0.0002
NakedSingle,59,9,0.0001
NakedSingle,60,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,26,38,0.0004
NakedSingle,16,27,0.0004
NakedSingle,8,16,0.0001
NakedSingle,4,9,0
NakedSingle,23,23,0.0003
NakedSingle,35,25,0.0003
NakedSingle,32,23,0.0002
NakedSingle,14,16,0.0002
NakedSingle,13,9,0.0001
NakedSingle,37,9,0.0001
NakedSingle,39,9,0.0002
NakedSingle,43,9,0.0001
NakedSingle,51,9,0.0002
NakedSingle,54,9,0.0001
NakedSingle,57,9,0.0002
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,67,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0003
NakedSingle,81,9,0.0003
NakedSingle,1,9,0.0001
NakedSingle,26,38,0.0003
NakedSingle,16,27,0.0001
NakedSingle,8,16,0.0001
NakedSingle,4,9,0.0001
NakedSingle,23,23,0.0002
NakedSingle,35,25,0.0002
NakedSingle,32,23,0.0001
NakedSingle,14,16,0.0001
NakedSingle,13,9,0.0001
NakedSingle,37,9,0.0002
NakedSingle,39,9,0.0002
NakedSingle,43,9,0.0002
NakedSingle,44,9,0.0002
NakedSingle,51,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,57,9,0.0002
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,61,9,0.0001
NakedSingle,67,9,0.0002
NakedSingle,68,9,0.0003
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,1,9,0
NakedSingle,11,23,0.0002
NakedSingle,26,38,0.0002
NakedSingle,16,27,0.0001
NakedSingle,8,16,0.0002
NakedSingle,4,9,0.0001
NakedSingle,23,23,0.0002
NakedSingle,35,25,0.0002
NakedSingle,32,23,0.0002
NakedSingle,14,16,0.0001
NakedSingle,13,9,0.0001
NakedSingle,37,9,0.0002
NakedSingle,39,9,0.0002
NakedSingle,43,9,0.0002
NakedSingle,44,9,0.0002
NakedSingle,51,9,0.0002
NakedSingle,54,9,0.0001
NakedSingle,57,9,0.0002
NakedSingle,59,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,61,9,0.0001
NakedSingle,67,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,11,23,0.0001
NakedSingle,26,38,0.0003
NakedSingle,16,27,0.0001
NakedSingle,8,16,0.0001
NakedSingle,4,9,0
NakedSingle,23,23,0.0002
NakedSingle,35,25,0.0002
NakedSingle,32,23,0.0002
NakedSingle,14,16,0.0002
NakedSingle,13,9,0.0001
NakedSingle,37,9,0.0002
NakedSingle,39,9,0.0001
NakedSingle,43,9,0.0002
NakedSingle,44,9,0.0001
NakedSingle,51,9,0.0002
NakedSingle,57,17,0.0003
NakedSingle,59,17,0.0003
NakedSingle,60,17,0.0002
NakedSingle,61,17,0.0003
NakedSingle,52,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,67,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,11,23,0.0001
NakedSingle,26,38,0.0002
NakedSingle,16,27,0.0002
NakedSingle,8,16,0.0001
NakedSingle,4,9,0
NakedSingle,23,23,0.0002
NakedSingle,35,25,0.0002
NakedSingle,32,23,0.0002
NakedSingle,14,16,0.0001
NakedSingle,13,9,0.0001
NakedSingle,37,9,0.0001
NakedSingle,39,9,0.0001
NakedSingle,40,9,0.0001
NakedSingle,43,9,0.0002
NakedSingle,44,9,0.0001
NakedSingle,51,9,0.0002
NakedSingle,57,17,0.0002
NakedSingle,59,17,0.0003
NakedSingle,60,17,0.0002
NakedSingle,61,17,0.0002
NakedSingle,52,9,0.0001
NakedSingle,54,9,0.0002
NakedSingle,67,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,1,9,0
NakedSingle,11,23,0.0001
NakedSingle,26,38,0.0003
NakedSingle,16,27,0.0001
NakedSingle,8,16,0.0001
NakedSingle,4,9,0.0001
NakedSingle,23,23,0.0002
NakedSingle,35,25,0.0002
NakedSingle,32,23,0.0002
NakedSingle,14,16,0.0001
NakedSingle,13,9,0.0001
NakedSingle,37,9,0.0001
NakedSingle,39,9,0.0002
NakedSingle,40,9,0.0001
NakedSingle,43,9,0.0001
NakedSingle,44,9,0.0001
NakedSingle,51,9,0.0002
NakedSingle,57,17,0.0002
NakedSingle,59,17,0.0003
NakedSingle,60,17,0.0002
NakedSingle,61,17,0.0002
NakedSingle,52,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,67,9,0.0002
NakedSingle,68,9,0.0001
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,79,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,1,9,0
NakedSingle,11,23,0.0002
NakedSingle,26,38,0.0002
NakedSingle,16,27,0.0001
NakedSingle,8,16,0.0001
NakedSingle,4,9,0.0001
NakedSingle,23,23,0.0002
NakedSingle,29,23,0.0002
NakedSingle,35,25,0.0002
NakedSingle,32,23,0.0002
NakedSingle,14,16,0.0001
NakedSingle,13,9,0.0001
NakedSingle,37,9,0.0001
NakedSingle,39,9,0.0002
NakedSingle,40,9,0.0002
NakedSingle,43,9,0.0002
NakedSingle,44,9,0.0002
NakedSingle,51,9,0.0001
NakedSingle,57,17,0.0002
NakedSingle,59,17,0.0002
NakedSingle,60,17,0.0002
NakedSingle,61,17,0.0002
NakedSingle,52,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,67,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,79,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,1,9,0.0001
NakedSingle,11,23,0.0002
NakedSingle,26,42,0.0003
NakedSingle,16,27,0.0002
NakedSingle,8,16,0.0001
NakedSingle,4,9,0
NakedSingle,22,23,0.0001
NakedSingle,23,23,0.0002
NakedSingle,29,23,0.0002
NakedSingle,35,25,0.0002
NakedSingle,32,23,0.0002
NakedSingle,14,16,0.0001
NakedSingle,13,9,0.0001
NakedSingle,37,9,0.0002
NakedSingle,39,9,0.0001
NakedSingle,40,9,0.0002
NakedSingle,43,9,0.0001
NakedSingle,44,9,0.0002
NakedSingle,51,9,0.0002
NakedSingle,57,17,0.0002
NakedSingle,59,17,0.0002
NakedSingle,60,17,0.0002
NakedSingle,61,17,0.0002
NakedSingle,52,9,0.0001
NakedSingle,54,9,0.0002
NakedSingle,67,9,0.0001
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,79,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,3,13,0.0002
NakedSingle,1,9,0.0001
NakedSingle,11,23,0.0002
NakedSingle,26,42,0.0002
NakedSingle,16,27,0.0002
NakedSingle,8,16,0.0001
NakedSingle,4,9,0.0001
NakedSingle,22,23,0.0001
NakedSingle,23,23,0.0002
NakedSingle,29,23,0.0002
NakedSingle,35,25,0.0002
NakedSingle,32,23,0.0002
NakedSingle,14,16,0.0001
NakedSingle,13,9,0.0001
NakedSingle,37,9,0.0001
NakedSingle,39,9,0.0001
NakedSingle,40,9,0.0001
NakedSingle,43,9,0.0002
NakedSingle,44,9,0.0002
NakedSingle,51,9,0.0002
NakedSingle,57,17,0.0003
NakedSingle,59,17,0.0002
NakedSingle,60,17,0.0002
NakedSingle,61,17,0.0002
NakedSingle,52,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,67,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,79,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,3,13,0.0001
NakedSingle,1,9,0.0001
NakedSingle,11,23,0.0002
NakedSingle,26,42,0.0002
NakedSingle,22,34,0.0002
NakedSingle,23,34,0.0002
NakedSingle,29,34,0.0002
NakedSingle,37,45,0.0004
NakedSingle,39,45,0.0003
NakedSingle,40,45,0.0002
NakedSingle,43,45,0.0002
NakedSingle,44,45,0.0003
NakedSingle,51,45,0.0003
NakedSingle,32,34,0.0002
NakedSingle,57,61,0.0005
NakedSingle,59,61,0.0004
NakedSingle,14,25,0.0001
NakedSingle,4,9,0.0001
NakedSingle,8,9,0.0001
NakedSingle,13,9,0.0001
NakedSingle,16,9,0.0002
NakedSingle,34,9,0.0002
NakedSingle,35,9,0.0001
NakedSingle,60,17,0.0002
NakedSingle,61,17,0.0002
NakedSingle,52,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,67,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,79,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,3,13,0
NakedSingle,1,9,0.0001
NakedSingle,11,23,0.0002
NakedSingle,26,42,0.0003
NakedSingle,22,34,0.0003
NakedSingle,23,34,0.0002
NakedSingle,29,34,0.0002
NakedSingle,37,45,0.0002
NakedSingle,39,45,0.0003
NakedSingle,40,45,0.0003
NakedSingle,43,45,0.0002
NakedSingle,44,45,0.0002
NakedSingle,47,45,0.0003
NakedSingle,51,45,0.0002
NakedSingle,32,34,0.0001
NakedSingle,57,61,0.0004
NakedSingle,59,61,0.0003
NakedSingle,14,25,0.0001
NakedSingle,4,9,0.0001
NakedSingle,8,9,0.0001
NakedSingle,13,9,0.0002
NakedSingle,16,9,0.0001
NakedSingle,34,9,0.0001
NakedSingle,35,9,0.0002
NakedSingle,60,17,0.0002
NakedSingle,61,17,0.0003
NakedSingle,52,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,67,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,79,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,3,13,0.0001
NakedSingle,1,9,0.0001
NakedSingle,11,23,0.0002
NakedSingle,26,42,0.0003
NakedSingle,22,34,0.0002
NakedSingle,23,34,0.0002
NakedSingle,29,34,0.0002
NakedSingle,37,45,0.0002
NakedSingle,39,45,0.0003
NakedSingle,40,45,0.0003
NakedSingle,43,45,0.0003
NakedSingle,44,45,0.0002
NakedSingle,47,45,0.0002
NakedSingle,51,45,0.0002
NakedSingle,32,34,0.0002
NakedSingle,53,57,0.0004
NakedSingle,57,61,0.0003
NakedSingle,59,61,0.0003
NakedSingle,14,25,0.0001
NakedSingle,4,9,0.0001
NakedSingle,8,9,0.0001
NakedSingle,13,9,0.0001
NakedSingle,16,9,0.0001
NakedSingle,34,9,0.0002
NakedSingle,35,9,0.0001
NakedSingle,60,17,0.0002
NakedSingle,61,17,0.0002
NakedSingle,52,9,0.0001
NakedSingle,54,9,0.0002
NakedSingle,67,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,79,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,3,13,0.0001
NakedSingle,1,9,0.0001
NakedSingle,26,60,0.0004
NakedSingle,22,52,0.0003
NakedSingle,23,52,0.0003
NakedSingle,29,52,0.0002
NakedSingle,37,63,0.0003
NakedSingle,40,72,0.0003
NakedSingle,43,72,0.0003
NakedSingle,39,63,0.0002
NakedSingle,12,32,0.0001
NakedSingle,11,23,0.0002
NakedSingle,44,45,0.0003
NakedSingle,47,45,0.0003
NakedSingle,51,45,0.0002
NakedSingle,32,34,0.0002
NakedSingle,53,57,0.0004
NakedSingle,57,61,0.0003
NakedSingle,59,61,0.0003
NakedSingle,14,25,0.0002
NakedSingle,4,9,0.0001
NakedSingle,8,9,0.0001
NakedSingle,13,9,0.0001
NakedSingle,16,9,0.0002
NakedSingle,34,9,0.0001
NakedSingle,35,9,0.0001
NakedSingle,60,17,0.0002
NakedSingle,61,17,0.0002
NakedSingle,52,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,67,9,0.0003
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,79,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,3,13,0.0001
NakedSingle,1,9,0
NakedSingle,26,65,0.0005
NakedSingle,22,57,0.0003
NakedSingle,23,57,0.0002
NakedSingle,29,57,0.0003
NakedSingle,37,68,0.0002
NakedSingle,40,77,0.0003
NakedSingle,43,78,0.0004
NakedSingle,39,69,0.0003
NakedSingle,12,38,0.0002
NakedSingle,11,29,0.0001
NakedSingle,44,51,0.0002
NakedSingle,47,51,0.0003
NakedSingle,51,51,0.0002
NakedSingle,32,40,0.0002
NakedSingle,53,63,0.0005
NakedSingle,57,67,0.0004
NakedSingle,59,67,0.0004
NakedSingle,14,32,0.0002
NakedSingle,4,9,0.0001
NakedSingle,5,9,0.0001
